coach_id,coach_url,short_name,long_name,dob,nationality_id,nationality_name,face_url
457354,/coach/457354/tatsuma-yoshida/,T. Yoshida,Tatsuma Yoshida,1974-06-09,163,Japan,https://cdn.sportmonks.com/images/soccer/players/10/457354.png
457649,/coach/457649/thomas-thomasberg/,T. Thomasberg,Thomas Thomasberg,1974-10-15,13,Denmark,
457779,/coach/457779/kent-nielsen/,K. Nielsen,Kent Nielsen,1961-12-28,13,Denmark,https://cdn.sportmonks.com/images/soccer/players/19/457779.png
457906,/coach/457906/albert-cartier/,A. Cartier,Albert Cartier,1960-11-22,18,France,https://cdn.sportmonks.com/images/soccer/players/18/457906.png
458184,/coach/458184/marco-wildersinn/,M. Wildersinn,Marco Wildersinn,1980-09-29,21,Germany,
458446,/coach/458446/jakob-michelsen/,J. Michelsen,Jakob Michelsen,1980-09-30,13,Denmark,
458500,/coach/458500/maurice-steijn/,M. Steijn,Maurice Steijn,1973-11-20,34,Netherlands,https://cdn.sportmonks.com/images/soccer/players/4/458500.png
458506,/coach/458506/kasper-hjulmand/,K. Hjulmand,Kasper Hjulmand,1972-04-09,13,Denmark,https://cdn.sportmonks.com/images/soccer/players/10/458506.png
458508,/coach/458508/stanley-purl-menzo/,S. Menzo,Stanley Purl Menzo,1963-10-15,34,Netherlands,
458509,/coach/458509/robert-molenaar/,R. Molenaar,Robert Molenaar,1969-02-27,34,Netherlands,
458512,/coach/458512/jose-manuel-martins-teixeira-gomes/,J. Martins Teixeira Gomes,José Manuel Martins Teixeira Gomes,1970-08-28,38,Portugal,
458533,/coach/458533/arne-sandsto/,A. Sandstø,Arne Sandstø,1966-10-21,36,Norway,https://cdn.sportmonks.com/images/soccer/players/5/458533.png
458536,/coach/458536/lars-arne-nilsen/,L. Nilsen,Lars Arne Nilsen,1964-04-06,36,Norway,https://cdn.sportmonks.com/images/soccer/players/8/458536.png
458537,/coach/458537/dick-lukkien/,D. Lukkien,Dick Lukkien,1972-03-28,34,Netherlands,https://cdn.sportmonks.com/images/soccer/players/9/458537.png
458545,/coach/458545/razvan-lucescu/,R. Lucescu,Răzvan Lucescu,1969-02-17,39,Romania,https://cdn.sportmonks.com/images/soccer/players/17/458545.png
458558,/coach/458558/patrice-carteron/,P. Carteron,Patrice Carteron,1970-07-30,18,France,
458563,/coach/458563/czeslaw-michniewicz/,C. Michniewicz,Czesław Michniewicz,1970-02-12,37,Poland,
458577,/coach/458577/juan-jose-ribera/,J. Ribera,Juan José Ribera,1980-10-11,55,Chile,
458610,/coach/458610/sandro-schwarz/,S. Schwarz,Sandro Schwarz,1978-10-17,21,Germany,https://cdn.sportmonks.com/images//soccer/coaches/18/458610.png
458614,/coach/458614/andre-breitenreiter/,A. Breitenreiter,André Breitenreiter,1973-10-02,21,Germany,https://cdn.sportmonks.com/images/soccer/players/22/458614.png
458681,/coach/458681/geir-bakke/,G. Bakke,Geir Bakke,1969-10-23,36,Norway,https://cdn.sportmonks.com/images/soccer/players/25/458681.png
458688,/coach/458688/ian-burchnall/,I. Burchnall,Ian Burchnall,1983-02-11,14,England,https://cdn.sportmonks.com/images/soccer/players/0/458688.png
458740,/coach/458740/shuhei-yomoda/,S. Yomoda,Shuhei Yomoda,,163,Japan,
458754,/coach/458754/antonio-carlos-zago/,A. Zago,Antônio Carlos Zago,1969-05-18,54,Brazil,
458791,/coach/458791/mario-alfredo-salas-saieg/,M. Salas Saieg,Mario Alfredo Salas Saieg,1967-10-11,55,Chile,https://cdn.sportmonks.com/images/soccer/players/7/458791.png
458813,/coach/458813/julian-nagelsmann/,J. Nagelsmann,Julian Nagelsmann,1987-07-23,21,Germany,https://cdn.sportmonks.com/images//soccer/coaches/29/458813.png
458889,/coach/458889/jerzy-brzeczek/,J. Brzęczek,Jerzy Brzęczek,1971-03-18,37,Poland,
458915,/coach/458915/marcin-kaczmarek/,M. Kaczmarek,Marcin Kaczmarek,1974-01-02,37,Poland,
458978,/coach/458978/frank-schmidt/,F. Schmidt,Frank Schmidt,1974-01-03,21,Germany,https://cdn.sportmonks.com/images/soccer/players/2/458978.png
458991,/coach/458991/jair-zaksauskas-ribeiro-ventura/,J. Ribeiro Ventura,Jair Zaksauskas Ribeiro Ventura,1979-03-19,54,Brazil,
459010,/coach/459010/joe-enochs/,J. Enochs,Joe Enochs,1971-09-01,95,United States,
459045,/coach/459045/glen-riddersholm/,G. Riddersholm,Glen Riddersholm,1972-04-26,13,Denmark,https://cdn.sportmonks.com/images/soccer/players/5/459045.png
459054,/coach/459054/antoine-kombouare/,A. Kombouare,Antoine Kombouare,1963-11-16,18,France,https://cdn.sportmonks.com/images/soccer/players/14/459054.png
459056,/coach/459056/enrique-setien-solar/,E. Setién Solar,Enrique Setién Solar,1958-09-27,45,Spain,https://cdn.sportmonks.com/images/soccer/players/16/459056.png
459064,/coach/459064/renato-portaluppi/,R. Portaluppi,Renato Portaluppi,1962-09-09,54,Brazil,
459075,/coach/459075/jeff-saibene/,J. Saibene,Jeff Saibene,1968-09-13,31,Luxembourg,https://cdn.sportmonks.com/images/soccer/players/3/459075.png
459100,/coach/459100/stefano-pioli/,S. Pioli,Stefano Pioli,1965-10-20,27,Italy,https://cdn.sportmonks.com/images/soccer/players/28/459100.png
459133,/coach/459133/fernando-diniz-silva/,F. Diniz Silva,Fernando Diniz Silva,1974-03-27,54,Brazil,
459149,/coach/459149/mircea-lucescu/,M. Lucescu,Mircea Lucescu,1945-07-29,39,Romania,https://cdn.sportmonks.com/images/soccer/players/13/459149.png
459182,/coach/459182/pascal-jansen/,P. Jansen,Pascal Jansen,1973-01-27,34,Netherlands,https://cdn.sportmonks.com/images//soccer/coaches/14/459182.png
459237,/coach/459237/vladan-milojevic/,V. Milojević,Vladan Milojević,1970-03-09,51,Serbia,
459363,/coach/459363/leontin-florian-grozavu/,L. Grozavu,Leontin Florian Grozavu,1967-08-16,39,Romania,https://cdn.sportmonks.com/images/soccer/players/3/459363.png
459371,/coach/459371/stefan-kramer/,S. Krämer,Stefan Krämer,1967-03-23,21,Germany,https://cdn.sportmonks.com/images/soccer/players/11/459371.png
459399,/coach/459399/wilmar-valencia-pacheco/,W. Valencia Pacheco,Wilmar Valencia Pacheco,1961-10-27,59,Peru,
459553,/coach/459553/flavius-vladimir-stoican/,F. Stoican,Flavius Vladimir Stoican,1976-11-24,39,Romania,
459596,/coach/459596/claus-dieter-wollitz/,C. Wollitz,Claus-Dieter Wollitz,1965-07-19,21,Germany,https://cdn.sportmonks.com/images/soccer/players/12/459596.png
459598,/coach/459598/tobias-cramer/,T. Cramer,Tobias Cramer,1974-09-10,21,Germany,
459614,/coach/459614/leonardo-alfredo-ramos-giro/,L. Ramos Giró,Leonardo Alfredo Ramos Giró,1969-09-11,60,Uruguay,https://cdn.sportmonks.com/images/soccer/players/30/459614.png
459651,/coach/459651/matjaz-kek/,M. Kek,Matjaž Kek,1961-09-09,44,Slovenia,https://cdn.sportmonks.com/images/soccer/players/3/459651.png
459701,/coach/459701/luiz-antonio-venker-de-menezes/,L. Venker de Menezes,Luiz Antônio Venker de Menezes,1962-06-11,54,Brazil,
459717,/coach/459717/bernd-hollerbach/,B. Hollerbach,Bernd Hollerbach,1969-12-08,21,Germany,
459961,/coach/459961/jaime-garcia/,J. García,Jaime García,,55,Chile,
460096,/coach/460096/francisco-escriba-segura/,F. Escriba Segura,Francisco Escriba Segura,1965-05-03,45,Spain,
460151,/coach/460151/philippe-hinschberger/,P. Hinschberger,Philippe Hinschberger,1959-11-19,18,France,https://cdn.sportmonks.com/images/soccer/players/23/460151.png
460152,/coach/460152/pedro-miguel-marques-da-costa-filipe/,P. Marques da Costa Filipe,Pedro Miguel Marques da Costa Filipe,1980-12-14,38,Portugal,
460156,/coach/460156/rudiger-rehm/,R. Rehm,Rüdiger Rehm,1978-11-22,21,Germany,https://cdn.sportmonks.com/images/soccer/players/28/460156.png
460164,/coach/460164/bruno-akrapovic/,B. Akrapović,Bruno Akrapović,1967-09-26,8,Bosnia and Herzegovina,
460197,/coach/460197/christian-streich/,C. Streich,Christian Streich,1965-06-11,21,Germany,https://cdn.sportmonks.com/images/soccer/players/5/460197.png
460205,/coach/460205/jens-hartel/,J. Härtel,Jens Härtel,1969-06-07,21,Germany,
460239,/coach/460239/daniel-alejandro-farias-acosta/,D. Farías Acosta,Daniel Alejandro Farías Acosta,1981-09-28,61,Venezuela,https://cdn.sportmonks.com/images/soccer/players/15/460239.png
460255,/coach/460255/torsten-lieberknecht/,T. Lieberknecht,Torsten Lieberknecht,1973-08-01,21,Germany,https://cdn.sportmonks.com/images/soccer/players/31/460255.png
460370,/coach/460370/diego-martin-cocca-pera/,D. Cocca Pera,Diego Martín Cocca Pera,1972-02-11,52,Argentina,
460391,/coach/460391/jens-gustafsson/,J. Gustafsson,Jens Gustafsson,1978-10-15,46,Sweden,https://cdn.sportmonks.com/images/soccer/players/7/460391.png
460450,/coach/460450/taskin-aksoy/,T. Aksoy,Taşkın Aksoy,1967-06-13,48,Turkey,https://cdn.sportmonks.com/images/soccer/players/2/460450.png
460451,/coach/460451/patrick-vieira/,P. Vieira,Patrick Vieira,1976-06-23,18,France,https://cdn.sportmonks.com/images//soccer/coaches/3/460451.png
460535,/coach/460535/daniel-farke/,D. Farke,Daniel Farke,1976-10-30,21,Germany,
460565,/coach/460565/dorival-silvestre-junior/,D. Silvestre Júnior,Dorival Silvestre Júnior,1962-04-25,54,Brazil,https://cdn.sportmonks.com/images/soccer/players/21/460565.png
460566,/coach/460566/zoran-barisic/,Z. Barišić,Zoran Barišić,1970-05-22,4,Austria,https://cdn.sportmonks.com/images/soccer/players/22/460566.png
460597,/coach/460597/abdullah-mucip-avci/,A. Avcı,Abdullah Mucip Avcı,1963-07-31,48,Turkey,
460646,/coach/460646/torsten-ziegner/,T. Ziegner,Torsten Ziegner,1977-11-09,21,Germany,
460940,/coach/460940/eugen-neagoe/,E. Neagoe,Eugen Neagoe,1967-08-22,39,Romania,
460941,/coach/460941/nelson-baptista-junior/,N. Baptista Júnior,Nélson Baptista Júnior,1950-07-22,54,Brazil,https://cdn.sportmonks.com/images/soccer/players/13/460941.png
461025,/coach/461025/toru-oniki/,T. Oniki,Toru Oniki,1974-04-20,163,Japan,https://cdn.sportmonks.com/images/soccer/players/1/461025.png
461203,/coach/461203/murat-yakin/,M. Yakin,Murat Yakin,1974-09-15,47,Switzerland,https://cdn.sportmonks.com/images/soccer/players/19/461203.png
462085,/coach/462085/julio-marcelo-fleitas-silveira/,J. Fleitas Silveira,Julio Marcelo Fleitas Silveira,1973-09-01,57,Ecuador,
462184,/coach/462184/alen-horvat/,A. Horvat,Alen Horvat,1973-09-13,10,Croatia,
462195,/coach/462195/moreno-longo/,M. Longo,Moreno Longo,1976-02-14,27,Italy,
462411,/coach/462411/ricardo-rodriguez-suarez/,R. Rodríguez Suárez,Ricardo Rodríguez Suárez,1974-04-03,45,Spain,
463146,/coach/463146/daniel-antonio-lopes-ramos/,D. Lopes Ramos,Daniel António Lopes Ramos,1970-12-25,38,Portugal,
463195,/coach/463195/peter-pacult/,P. Pacult,Peter Pacult,1959-10-28,4,Austria,https://cdn.sportmonks.com/images/soccer/players/27/463195.png
463883,/coach/463883/oleg-vasilenko/,O. Vasilenko,Oleg Vasilenko,1973-10-06,40,Russia,
463903,/coach/463903/emiliano-astorga/,E. Astorga,Emiliano Astorga,1960-09-21,55,Chile,
464141,/coach/464141/luis-manuel-ribeiro-de-castro/,L. Ribeiro de Castro,Luís Manuel Ribeiro de Castro,1961-09-03,38,Portugal,
464277,/coach/464277/claudinei-dos-santos-oliveira/,C. dos Santos Oliveira,Claudinei dos Santos Oliveira,1969-09-29,54,Brazil,
464744,/coach/464744/olivier-dalloglio/,O. Dall’Oglio,Olivier Dall’Oglio,1964-05-16,18,France,https://cdn.sportmonks.com/images/soccer/players/8/464744.png
464754,/coach/464754/alvaro-cervera-diaz/,Á. Cervera Díaz,Álvaro Cervera Díaz,1965-09-20,45,Spain,
464864,/coach/464864/nicolas-usai/,N. Usaï,Nicolas Usaï,1974-05-01,18,France,
465026,/coach/465026/norredine-el-ouardini/,N. El Ouardini,Norredine El Ouardini,1978-01-04,18,France,
465296,/coach/465296/andreas-alm/,A. Alm,Andreas Alm,1973-06-19,46,Sweden,https://cdn.sportmonks.com/images/soccer/players/16/465296.png
465533,/coach/465533/fernando-ortiz/,F. Ortiz,Fernando Ortiz,1977-12-25,52,Argentina,
465573,/coach/465573/julio-avelino-comesana-lopez/,J. Comesaña López,Julio Avelino Comesaña López,1948-03-10,60,Uruguay,
465574,/coach/465574/hiroshi-nanami/,H. Nanami,Hiroshi Nanami,1972-11-28,163,Japan,
465881,/coach/465881/woe-ryong-chang/,W. Chang,Woe-Ryong Chang,1959-04-05,167,Korea Republic,https://cdn.sportmonks.com/images/soccer/players/25/465881.png
465969,/coach/465969/sung-hwan-cho/,S. Cho,Sung-Hwan Cho,1970-10-16,167,Korea Republic,
466097,/coach/466097/mohammed-al-ayari/,M. Al-Ayari,Mohammed Al-Ayari,,145,Tunisia,
466317,/coach/466317/jose-flavio-torres-diaz/,J. Torres Díaz,José Flavio Torres Díaz,1964-02-05,56,Colombia,
466541,/coach/466541/diego-martinez-penas/,D. Martínez Penas,Diego Martínez Penas,1980-12-16,45,Spain,https://cdn.sportmonks.com/images//soccer/coaches/13/466541.png
466678,/coach/466678/roberto-venturato/,R. Venturato,Roberto Venturato,1963-04-14,195,Australia,
466902,/coach/466902/dilceu-junior-rocha/,D. Rocha,Dilceu Junior Rocha,1981-04-21,54,Brazil,
467344,/coach/467344/claudio-tencati/,C. Tencati,Cláudio Tencati,1973-12-09,54,Brazil,
467354,/coach/467354/naoki-soma/,N. Soma,Naoki Soma,1971-07-19,163,Japan,
467441,/coach/467441/hernan-torres-oliveros/,H. Torres Oliveros,Hernán Torres Oliveros,1961-02-18,56,Colombia,
467464,/coach/467464/gustavo-augusto-poyet-dominguez/,G. Poyet Domínguez,Gustavo Augusto Poyet Domínguez,1967-11-15,60,Uruguay,https://cdn.sportmonks.com/images/soccer/players/8/467464.png
467517,/coach/467517/igor-stimac/,I. Štimac,Igor Štimac,1967-09-06,10,Croatia,
467533,/coach/467533/leonardo-gonzalez/,L. González,Leonardo González,,61,Venezuela,
467859,/coach/467859/jorge-francisco-almiron-quintana/,J. Almirón Quintana,Jorge Francisco Almirón Quintana,1971-06-19,52,Argentina,
467951,/coach/467951/omar-de-felippe/,O. De Felippe,Omar De Felippe,1962-04-03,52,Argentina,
468056,/coach/468056/juan-domingo-tolisano/,J. Tolisano,Juan Domingo Tolisano,,61,Venezuela,
468196,/coach/468196/frank-dario-kudelka/,F. Kudelka,Frank Darío Kudelka,1961-05-12,52,Argentina,
468200,/coach/468200/marcelo-daniel-gallardo/,M. Gallardo,Marcelo Daniel Gallardo,1976-01-18,52,Argentina,
468222,/coach/468222/gustavo-alvarez/,G. Álvarez,Gustavo Álvarez,,52,Argentina,
468236,/coach/468236/nestor-raul-gorosito/,N. Gorosito,Néstor Raúl Gorosito,1964-05-14,52,Argentina,
468348,/coach/468348/martin-palermo/,M. Palermo,Martín Palermo,1973-11-07,52,Argentina,
468375,/coach/468375/cesar-eduardo-vigevani/,C. Vigevani,César Eduardo Vigevani,1974-08-30,52,Argentina,
468615,/coach/468615/mauro-lustrinelli/,M. Lustrinelli,Mauro Lustrinelli,1976-02-26,47,Switzerland,
468645,/coach/468645/pablo-hernan-lavallen/,P. Lavallén,Pablo Hernán Lavallén,1972-09-07,52,Argentina,
468798,/coach/468798/fabrizio-castori/,F. Castori,Fabrizio Castori,1954-07-11,27,Italy,
468897,/coach/468897/fernando-jubero-carmona/,F. Jubero Carmona,Fernando Jubero Carmona,1974-02-27,45,Spain,
469995,/coach/469995/gaute-ugelstad-helstrup/,G. Helstrup,Gaute Ugelstad Helstrup,1976-05-15,36,Norway,https://cdn.sportmonks.com/images/soccer/players/11/469995.png
470310,/coach/470310/noel-sanvicente-bethelmy/,N. Sanvicente Bethelmy,Noel Sanvicente Bethelmy,1964-12-21,61,Venezuela,
470363,/coach/470363/nicolas-ricardo-larcamon/,N. Larcamón,Nicolás Ricardo Larcamón,1984-08-11,52,Argentina,
470494,/coach/470494/hubert-antonio-bodhert-barrios/,H. Bodhert Barrios,Hubert Antonio Bodhert Barrios,1972-01-17,56,Colombia,
470514,/coach/470514/gustavo-adolfo-costas-makeira/,G. Costas Makeira,Gustavo Adolfo Costas Makeira,1963-02-28,52,Argentina,
470515,/coach/470515/francisco-andres-bozan-santibanez/,F. Bozán Santibáñez,Francisco Andrés Bozán Santibáñez,1986-10-21,55,Chile,
470838,/coach/470838/helio-cesar-pinto-dos-anjos/,H. Pinto dos Anjos,Hélio César Pinto dos Anjos,1958-03-07,54,Brazil,
470935,/coach/470935/marcelo-fabian-grioni/,M. Grioni,Marcelo Fabián Grioni,1966-07-27,52,Argentina,https://cdn.sportmonks.com/images/soccer/players/23/470935.png
470943,/coach/470943/ernesto-valverde-tejedor/,E. Valverde,Ernesto Valverde Tejedor,1964-02-09,45,Spain,https://cdn.sportmonks.com/images/soccer/players/31/470943.png
471281,/coach/471281/carlos-mayor/,C. Mayor,Carlos Mayor,1965-10-05,52,Argentina,
471322,/coach/471322/geovanny-patricio-cumbicus-castillo/,G. Cumbicus Castillo,Geovanny Patricio Cumbicus Castillo,1980-01-25,57,Ecuador,
471459,/coach/471459/ismael-rescalvo-sanchez/,I. Rescalvo Sánchez,Ismael Rescalvo Sánchez,1982-03-02,45,Spain,
471542,/coach/471542/kenta-hasegawa/,K. Hasegawa,Kenta Hasegawa,1965-09-25,163,Japan,
471757,/coach/471757/miguel-andres-ponce-torres/,M. Ponce Torres,Miguel Andrés Ponce Torres,1971-08-19,55,Chile,
471824,/coach/471824/diego-andres-corredor-hurtado/,D. Corredor Hurtado,Diego Andrés Corredor Hurtado,1981-06-30,56,Colombia,
471878,/coach/471878/miguel-mauricio-ramirez-perez/,M. Ramírez Pérez,Miguel Mauricio Ramírez Pérez,1970-06-11,55,Chile,
472575,/coach/472575/daniel-oscar-garnero/,D. Garnero,Daniel Oscar Garnero,1969-04-01,52,Argentina,
474402,/coach/474402/herve-renard/,H. Renard,Hervé Renard,1968-09-30,18,France,https://cdn.sportmonks.com/images/soccer/players/2/474402.png
474417,/coach/474417/markku-kanerva/,M. Kanerva,Markku Kanerva,1964-05-24,17,Finland,
474427,/coach/474427/jan-olof-andersson/,J. Andersson,Jan Olof Andersson,1962-09-29,46,Sweden,https://cdn.sportmonks.com/images/soccer/players/27/474427.png
474428,/coach/474428/bruce-arena/,B. Arena,Bruce Arena,1951-09-21,95,United States,https://cdn.sportmonks.com/images/soccer/players/28/474428.png
474441,/coach/474441/gustavo-enrique-domingo-quinteros-desabato/,G. Quinteros Desábato,Gustavo Enrique Domingo Quinteros Desábato,1965-02-15,53,Bolivia,
474444,/coach/474444/age-fridtjof-hareide/,Å. Fridtjof Hareide,Åge Fridtjof Hareide,1953-09-23,36,Norway,https://cdn.sportmonks.com/images/soccer/players/12/474444.png
474483,/coach/474483/ante-cacic/,A. Čačić,Ante Čačić,1953-09-29,10,Croatia,
474498,/coach/474498/stephen-constantine/,S. Constantine,Stephen Constantine,1962-10-16,14,England,
474589,/coach/474589/gareth-southgate/,G. Southgate,Gareth Southgate,1970-09-03,14,England,https://cdn.sportmonks.com/images/soccer/players/29/474589.png
474616,/coach/474616/didier-deschamps/,D. Deschamps,Didier Deschamps,1968-10-15,18,France,https://cdn.sportmonks.com/images/soccer/players/24/474616.png
474720,/coach/474720/adenor-leonardo-bacchi/,A. Bacchi,Adenor Leonardo Bacchi,1961-05-25,54,Brazil,
474728,/coach/474728/julen-lopetegui-argote/,J. Lopetegui Argote,Julen Lopetegui Argote,1966-08-28,45,Spain,https://cdn.sportmonks.com/images/soccer/players/8/474728.png
474731,/coach/474731/jose-nestor-pekerman/,J. Pekerman,José Néstor Pekerman,1949-09-03,52,Argentina,https://cdn.sportmonks.com/images/soccer/players/11/474731.png
474734,/coach/474734/rafael-edgar-dudamel-ochoa/,R. Dudamel Ochoa,Rafael Edgar Dudamel Ochoa,1973-01-07,61,Venezuela,
474745,/coach/474745/francisco-javier-arce-rolon/,F. Arce Rolón,Francisco Javier Arce Rolón,1971-04-02,58,Paraguay,
474761,/coach/474761/bernd-storck/,B. Storck,Bernd Storck,1963-01-25,21,Germany,
474796,/coach/474796/roberto-martinez-montoliu/,R. Martínez Montoliú,Roberto Martínez Montoliú,1973-07-13,45,Spain,https://cdn.sportmonks.com/images/soccer/players/12/474796.png
507784,/coach/507784/luis-miguel-floro-valenca/,L. Floro Valença,Luís Miguel Floro Valença,1989-12-15,38,Portugal,
513778,/coach/513778/francesco-baldini/,F. Baldini,Francesco Baldini,1974-03-14,27,Italy,
516577,/coach/516577/greg-vanney/,G. Vanney,Greg Vanney,1974-06-11,95,United States,https://cdn.sportmonks.com/images//soccer/coaches/1/516577.png
516707,/coach/516707/jose-rafael-garcia-torres/,J. García Torres,José Rafael García Torres,1974-08-14,83,Mexico,
518875,/coach/518875/bo-henriksen/,B. Henriksen,Bo Henriksen,1975-02-07,13,Denmark,
523896,/coach/523896/manuel-eduardo-berizzo/,M. Berizzo,Manuel Eduardo Berizzo,1969-11-13,52,Argentina,
523897,/coach/523897/luciano-spalletti/,L. Spalletti,Luciano Spalletti,1959-03-07,27,Italy,https://cdn.sportmonks.com/images/soccer/players/25/523897.png
523898,/coach/523898/manuel-luis-pellegrini-ripamonti/,M. Pellegrini,Manuel Luis Pellegrini Ripamonti,1953-09-16,55,Chile,https://cdn.sportmonks.com/images/soccer/players/26/523898.png
523905,/coach/523905/rudi-garcia/,R. Garcia,Rudi Garcia,1964-02-20,18,France,https://cdn.sportmonks.com/images/soccer/players/1/523905.png
523906,/coach/523906/gilmar-dal-pozzo/,G. Dal Pozzo,Gilmar Dal Pozzo,1969-09-01,54,Brazil,
523909,/coach/523909/oscar-garcia-junyent/,Ó. García Junyent,Óscar García Junyent,1973-04-26,45,Spain,
523911,/coach/523911/eddie-howe/,E. Howe,Eddie Howe,1977-11-29,14,England,https://cdn.sportmonks.com/images//soccer/coaches/7/523911.png
523923,/coach/523923/jorge-fernando-pinheiro-de-jesus/,J. Pinheiro de Jesus,Jorge Fernando Pinheiro de Jesus,1954-07-24,38,Portugal,https://cdn.sportmonks.com/images/soccer/players/19/523923.png
523928,/coach/523928/sergio-paulo-marceneiro-conceicao/,S. Marceneiro Conceição,Sérgio Paulo Marceneiro Conceição,1974-11-15,38,Portugal,https://cdn.sportmonks.com/images//soccer/coaches/24/523928.png
523929,/coach/523929/john-van-den-brom/,J. van den Brom,John van den Brom,1966-10-04,34,Netherlands,https://cdn.sportmonks.com/images/soccer/players/25/523929.png
523936,/coach/523936/markus-weinzierl/,M. Weinzierl,Markus Weinzierl,1974-12-28,21,Germany,https://cdn.sportmonks.com/images/soccer/players/0/523936.png
523953,/coach/523953/bruno-genesio/,B. Génésio,Bruno Génésio,1966-09-01,18,France,
523954,/coach/523954/riza-calimbay/,R. Çalımbay,Rıza Çalımbay,1963-02-02,48,Turkey,
523959,/coach/523959/luis-enrique-martinez-garcia/,L. Martínez García,Luis Enrique Martínez García,1970-05-08,45,Spain,https://cdn.sportmonks.com/images/soccer/players/23/523959.png
523962,/coach/523962/stale-solbakken/,S. Solbakken,Ståle Solbakken,1968-02-27,36,Norway,https://cdn.sportmonks.com/images/soccer/players/26/523962.png
523972,/coach/523972/henk-fraser/,H. Fraser,Henk Fraser,1966-07-07,34,Netherlands,
523984,/coach/523984/simon-grayson/,S. Grayson,Simon Grayson,1969-12-16,14,England,
524011,/coach/524011/christophe-galtier/,C. Galtier,Christophe Galtier,1966-08-28,18,France,https://cdn.sportmonks.com/images/soccer/players/11/524011.png
524027,/coach/524027/derek-adams/,D. Adams,Derek Adams,1975-06-25,42,Scotland,
524030,/coach/524030/vincenzo-montella/,V. Montella,Vincenzo Montella,1974-06-18,27,Italy,
524071,/coach/524071/pablo-andres-mastroeni/,P. Mastroeni,Pablo Andrés Mastroeni,1976-08-29,95,United States,https://cdn.sportmonks.com/images//soccer/coaches/7/524071.png
524143,/coach/524143/juan-maximo-reynoso-guzman/,J. Reynoso Guzmán,Juan Máximo Reynoso Guzmán,1969-12-28,59,Peru,
524176,/coach/524176/jaroslav-silhavy/,J. Šilhavý,Jaroslav Šilhavý,1961-11-03,12,Czech Republic,https://cdn.sportmonks.com/images/soccer/players/16/524176.png
524208,/coach/524208/steve-evans/,S. Evans,Steve Evans,1962-10-30,42,Scotland,
524215,/coach/524215/stephen-robinson/,S. Robinson,Stephen Robinson,1974-12-10,35,Northern Ireland,
524236,/coach/524236/darrell-clarke/,D. Clarke,Darrell Clarke,1977-12-16,14,England,
524237,/coach/524237/dean-smith/,D. Smith,Dean Smith,1971-03-19,14,England,
524249,/coach/524249/keith-hill/,K. Hill,Keith Hill,1969-05-17,14,England,
524250,/coach/524250/ryszard-tarasiewicz/,R. Tarasiewicz,Ryszard Tarasiewicz,1962-04-27,37,Poland,
524286,/coach/524286/jean-marc-furlan/,J. Furlan,Jean-Marc Furlan,1957-11-20,18,France,https://cdn.sportmonks.com/images/soccer/players/30/524286.png
524289,/coach/524289/juan-antonio-albacete-anquela/,J. Albacete Anquela,Juan Antonio Albacete Anquela,1957-09-11,45,Spain,
524291,/coach/524291/jim-curtin/,J. Curtin,Jim Curtin,1979-06-23,95,United States,https://cdn.sportmonks.com/images//soccer/coaches/3/524291.png
524297,/coach/524297/ralph-hasenhuttl/,R. Hasenhüttl,Ralph Hasenhüttl,1967-08-09,4,Austria,https://cdn.sportmonks.com/images/soccer/players/9/524297.png
524299,/coach/524299/luke-williams/,L. Williams,Luke Williams,,14,England,
524305,/coach/524305/mihailo-petrovic/,M. Petrović,Mihailo Petrović,1957-10-18,4,Austria,https://cdn.sportmonks.com/images/soccer/players/17/524305.png
524310,/coach/524310/michael-appleton/,M. Appleton,Michael Appleton,1975-12-04,14,England,
524311,/coach/524311/alexander-zorniger/,A. Zorniger,Alexander Zorniger,1967-10-08,21,Germany,https://cdn.sportmonks.com/images/soccer/players/23/524311.png
524320,/coach/524320/takahiro-shimotaira/,T. Shimotaira,Takahiro Shimotaira,1971-12-18,163,Japan,https://cdn.sportmonks.com/images/soccer/players/0/524320.png
524328,/coach/524328/fabio-carille/,F. Carille,Fábio Carille,1973-09-26,54,Brazil,
524374,/coach/524374/uwe-rosler/,U. Rösler,Uwe Rösler,1968-11-15,21,Germany,
524398,/coach/524398/peter-vermes/,P. Vermes,Peter Vermes,1966-11-21,95,United States,https://cdn.sportmonks.com/images/soccer/players/14/524398.png
524400,/coach/524400/hiroki-shibuya/,H. Shibuya,Hiroki Shibuya,1966-11-30,163,Japan,
524428,/coach/524428/keith-curle/,K. Curle,Keith Curle,1963-11-14,14,England,
524431,/coach/524431/luis-francisco-zubeldia/,L. Zubeldía,Luis Francisco Zubeldía,1981-01-13,52,Argentina,
524461,/coach/524461/joan-francesc-ferrer-sicilia/,J. Ferrer Sicilia,Joan Francesc Ferrer Sicilia,1970-02-05,45,Spain,https://cdn.sportmonks.com/images/soccer/players/13/524461.png
524476,/coach/524476/domenico-di-carlo/,D. Di Carlo,Domenico Di Carlo,1964-03-23,27,Italy,
524523,/coach/524523/gheorghe-hagi/,G. Hagi,Gheorghe Hagi,1965-02-05,39,Romania,
524533,/coach/524533/joe-zinnbauer/,J. Zinnbauer,Joe Zinnbauer,1970-05-01,21,Germany,
524537,/coach/524537/niko-kovac/,N. Kovač,Niko Kovač,1971-10-15,10,Croatia,https://cdn.sportmonks.com/images/soccer/players/25/524537.png
524552,/coach/524552/jesse-marsch/,J. Marsch,Jesse Marsch,1973-11-08,95,United States,
